Temporada,Episodio,Hablante,Frase,Key Lemmas,Evil Count Level 1: Selfish Evil,Evil Count Level 2: Manipulative Evil,Evil Count Level 3: Aggressive Evil,Evil Count Level 4: Dehumanizing Evil,Evil Count Level 5: Sadistic Evil,Hubris Count Arrogance and Pride,Hubris Count Disregard for Rules,Hubris Count Excessive Emotions,Hubris Count Grandiosity and Transcendence,Hubris Count Power and Control,Hubris Count Self-Justification,Total Evil Count,Total Hubris Count
2,7,walter,look the person who lives here its just very important for me to see him,look person life important see,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,jane,and you knocked right he didnt answer which means,knocked right didnt answer mean,2,0,2,2,3,2,2,2,1,2,2,9,11
2,7,walter,look im his father all right,look im father right,1,0,1,1,0,1,1,1,2,1,1,3,7
2,7,jane,youre mr jackson,youre mr jackson,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,walter,thats me walt jackson and you are,thats walt jackson,3,0,3,3,0,3,3,3,1,3,3,9,16
2,7,jane,jane,jane,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,walter,very nice to meet you jane now if you wouldnt mind,nice meet jane wouldnt mind,1,0,1,1,2,1,1,1,0,1,1,5,5
2,7,jane,mr jackson im happy to let you use my phone want to call him,mr jackson im happy let use phone want call,4,0,4,4,0,4,4,4,2,4,4,12,22
2,7,walter,as i said i would like to have you let me inside here so that i can check on my sons wellbeing you understand,said would let inside check son wellbeing understand,2,1,2,2,5,2,2,2,1,2,2,12,11
2,7,jane,look whatevers going on between the two of you is family i dont get involved in family jesse doesnt want you in youre not getting in period sorry,look whatevers going two family dont get involved family jesse doesnt want youre getting period sorry,4,0,4,4,4,4,4,4,1,4,4,16,21
2,7,jesse,come on in dad,come dad,1,0,1,1,2,1,1,1,0,1,1,5,5
2,7,jane,you okay,okay,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,walter,jesse jackson do you eveni see you have a telephone at least you know that blinking thing ive been calling you on,jesse jackson eveni see telephone least know blinking thing ive calling,3,1,3,3,0,3,3,3,2,3,3,10,17
2,7,jesse,whatever man give me my,whatever man give,2,0,2,2,0,2,2,2,1,2,2,6,11
2,7,walter,i will break this i will break this damn druggy idiot is this what youve been doing the whole time ive been trying to reach you,break break damn druggy idiot youve whole time ive trying reach,4,2,4,4,3,4,4,4,2,4,4,17,22
2,7,jesse,ive been taking care of business,ive taking care business,2,1,2,2,0,2,2,2,0,2,2,7,10
2,7,walter,what business,business,0,1,0,0,0,0,0,0,0,0,0,1,0
2,7,jesse,what business the business you put me on asshle you already forgot this business does that jog your memory son of a btch,business business put asshle already forgot business jog memory son btch,3,4,3,3,1,3,3,3,2,3,3,14,17
2,7,walter,you didnt actually,didnt,0,0,0,0,2,0,0,0,0,0,0,2,0
2,7,jesse,you said handle it so i handled it,said handle handled,3,0,3,3,4,3,3,3,2,3,3,13,17
2,7,walter,when i said handle it i meant fear and intimidation get your money back i certainly never meant for you,said handle meant fear intimidation get money back certainly never meant,8,1,8,8,3,8,8,8,1,8,8,28,41
2,7,jesse,you didnt mean to kll somebody too late yo because dudes dead,didnt mean kll somebody late yo dude dead,3,1,3,3,7,3,3,3,0,3,3,17,15
2,7,walter,oh god,oh god,0,0,0,0,1,0,0,0,1,0,0,1,1
2,7,jesse,all right way dead,right way dead,2,0,2,2,2,2,2,2,1,2,2,8,11
2,7,walter,oh god,oh god,0,0,0,0,1,0,0,0,1,0,0,1,1
2,7,jesse,here heres your money your half spend it in good health you miserable son of a btch i didnt say i klled him,here money half spend good health miserable son btch didnt say klled,4,2,4,4,5,4,4,4,5,4,4,19,25
2,7,walter,tell me what happened,tell happened,1,0,1,1,1,1,1,1,1,1,1,4,6
2,7,jesse,the dudes wife crushed his head with an atm machine,dude wife crushed head atm machine,3,0,3,3,4,3,3,3,3,3,3,13,18
2,7,walter,crushed his,crushed,0,0,0,0,1,0,0,0,1,0,0,1,1
2,7,jesse,crushed his head with an atm machine right in front of me i mean crushed it likeoh my god the sound its still in my ears you know and the blood like everywhere like there was so much you would not believe man will you just please give me my weed all right it helps with my nausea,crushed head atm machine right front mean crushed likeoh god sound still ear know blood everywhere much would believe man please give weed right help nausea,9,2,9,9,8,9,9,9,10,9,9,37,55
2,7,walter,so you did not kll anyone does anybody think that you klled anybody,kll anyone anybody think klled anybody,3,2,3,3,3,3,3,3,1,3,3,14,16
2,7,jesse,i called the cops,called cop,1,0,1,1,1,1,1,1,0,1,1,4,5
2,7,walter,you called the cops,called cop,1,0,1,1,1,1,1,1,0,1,1,4,5
2,7,jesse,i called and i split and then they came in and busted her god she was so zapped out of her mind she did it for like nothing he told her she was a skank but i mean she was a skank,called split came busted god zapped mind nothing told skank mean skank,6,1,6,6,6,6,6,6,1,6,6,25,31
2,7,walter,can this person identify you can she identify you being there,person identify identify,0,0,0,0,2,0,0,0,0,0,0,2,0
2,7,jesse,dude she couldnt identify her left ass cheek she was so zonked and she had this god she had this kid,dude couldnt identify left as cheek zonked god kid,1,0,1,1,7,1,1,1,1,1,1,10,6
2,7,walter,listen im a little fuzzy on the mechanics here but could you not stop this woman from klling this man,listen im little fuzzy mechanic could stop woman klling man,3,0,3,3,1,3,3,3,1,3,3,10,16
2,7,jesse,look she had a gn on me all right yeah my gn okay mine go ahead say it i aint no tuco or krazy8 i cant run a crew come on point made man point made,look gn right yeah gn okay mine go ahead say aint tuco cant run crew come point made man point made,10,0,10,10,3,10,10,10,3,10,10,33,53
2,7,jesse,yo if i know you leave a message,yo know leave message,2,0,2,2,0,2,2,2,0,2,2,6,10
2,7,badger,its badger man,badger man,2,1,2,2,1,2,2,2,0,2,2,8,10
2,7,skinny pete,what are you doing dont use your real name,dont use real name,2,0,2,2,1,2,2,2,0,2,2,7,10
2,7,badger,what that isnt my real name we got those pants you wanted 32 large right we got them just for you jefe lets do some bidness yo,isnt real name got pant wanted large right got jefe let bidness yo,5,1,5,5,2,5,5,5,1,5,5,18,26
2,7,walter,so are you going to get back up on that horse,going get back horse,1,1,1,1,0,1,1,1,1,1,1,4,6
2,7,jesse,you get on all right i just want to forget,get right want forget,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,hank,sorry whats up with that,sorry whats,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,hank,hell i know who it is okay scumbags kneeling down praying to him please senor saintay no dea please im just saying why is he on your desk going after neonazis you dont wear swastikas right,hell know okay scumbags kneeling praying please senor saintay dea please im saying desk going neonazis dont wear swastika right,13,1,13,13,3,13,13,13,2,13,13,43,67
2,7,hank,sun who,sun,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,hank,right on,right,0,0,0,0,0,0,0,0,1,0,0,0,1
2,7,hank,sir,sir,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,hank,great group of guys and gals got guys guys and gals thats good,great group guy gal got guy guy gal thats good,4,0,4,4,1,4,4,4,1,4,4,13,21
2,7,skinny pete,bro check it out its a satellite picture of you farting,bro check satellite picture farting,2,1,2,2,0,2,2,2,1,2,2,7,11
2,7,badger,fat man and little boy sounds like you two,fat man little boy sound two,2,1,2,2,1,2,2,2,0,2,2,8,10
2,7,skinny pete,i got your fat man in my pants btch,got fat man pant btch,3,1,3,3,0,3,3,3,1,3,3,10,16
2,7,skinny pete,it aint real dumbass,aint real dumbass,3,1,3,3,1,3,3,3,0,3,3,11,15
2,7,skinny pete,you watch it,watch,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,walter,im heisenberg,im heisenberg,0,1,0,0,0,0,0,0,1,0,0,1,1
2,7,badger,youre heisenberg,youre heisenberg,0,1,0,0,0,0,0,0,1,0,0,1,1
2,7,skinny pete,i remember you you were the cook,remember cook,0,1,0,0,0,0,0,0,0,0,0,1,0
2,7,walter,lets get this over with,let get,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,skinny pete,wheres jesse,wheres jesse,0,0,0,0,0,0,0,0,1,0,0,0,1
2,7,walter,busy,busy,0,1,0,0,0,0,0,0,0,0,0,1,0
2,7,skinny pete,thats cool,thats cool,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,badger,real cool,real cool,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,walter,here,,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,skinny pete,man thats church yo for real,man thats church yo real,3,0,3,3,0,3,3,3,3,3,3,9,18
2,7,walter,what have you heard,heard,1,0,1,1,1,1,1,1,1,1,1,4,6
2,7,badger,did jesse really i mean did he really squash that dudes head with an atm machine,jesse really mean really squash dude head atm machine,7,0,7,7,3,7,7,7,3,7,7,24,38
2,7,walter,whos saying that,who saying,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,skinny pete,damn man its all over town everybodys like whoa snap usually i got to chase dudes down for their money but today everybodys paying up,damn man town everybodys whoa snap usually got chase dude money today everybodys paying,8,2,8,8,6,8,8,8,2,8,8,32,42
2,7,badger,serious but like he really did it,serious really,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,walter,you didnt hear that from me,didnt hear,1,0,1,1,2,1,1,1,1,1,1,5,6
2,7,skyler,big lunch here you go,big lunch go,0,1,0,0,0,0,0,0,1,0,0,1,1
2,7,skyler,id just like to mention that i have worked here before,id mention worked,0,0,0,0,2,0,0,0,0,0,0,2,0
2,7,skyler,several months,several month,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,skyler,family,family,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,skyler,actually may i see ted beneke i think hell remember me,may see ted beneke think hell remember,1,2,1,1,1,1,1,1,2,1,1,6,7
2,7,skyler,if its okay ill just,okay ill,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,ted,skyler oh my god look at you,skyler oh god look,0,0,0,0,1,0,0,0,1,0,0,1,1
2,7,skyler,hey ted,hey ted,0,0,0,0,1,0,0,0,1,0,0,1,1
2,7,ted,come in no calls margaret sit down right here you look great a boy or a girl or are you keeping it a secret,come call margaret sit right look great boy girl keeping secret,4,1,4,4,0,4,4,4,1,4,4,13,21
2,7,skyler,its a little girl were very excited,little girl excited,0,0,0,0,1,0,0,0,0,0,0,1,0
2,7,ted,ill bet one of each hows walt jr,ill bet one hows walt jr,1,1,1,1,0,1,1,1,1,1,1,4,6
2,7,skyler,tenth grade and hes just growing like a weed hes taller than i am now im betting 63 64 by the time hes finished,tenth grade he growing weed he taller im betting time he finished,2,1,2,2,3,2,2,2,5,2,2,10,15
2,7,ted,wow handsome oh my god good genes,wow handsome oh god good gene,1,0,1,1,3,1,1,1,2,1,1,6,7
2,7,skyler,speaking of movie stars those cant be the twins,speaking movie star cant twin,3,0,3,3,0,3,3,3,0,3,3,9,15
2,7,ted,yep thats them,yep thats,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,skyler,theyre gorgeous,theyre gorgeous,0,0,0,0,0,0,0,0,1,0,0,0,1
2,7,ted,yes they are and they know it im in real trouble there huh,yes know im real trouble huh,1,1,1,1,0,1,1,1,2,1,1,4,7
2,7,skyler,so the big office,big office,0,1,0,0,0,0,0,0,0,0,0,1,0
2,7,ted,weird isnt it i still think of it as my dads,weird isnt still think dad,1,0,1,1,3,1,1,1,1,1,1,6,6
2,7,skyler,i miss him,miss,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,ted,me too id like to think hed be proud last year was our best year yet,id think hed proud last year best year yet,3,1,3,3,3,3,3,3,2,3,3,13,17
2,7,skyler,hed be proud,hed proud,0,0,0,0,2,0,0,0,1,0,0,2,1
2,7,ted,walt hows he doing,walt hows,1,0,1,1,0,1,1,1,1,1,1,3,6
2,7,skyler,he is doing great hes plugging away,great he plugging away,3,0,3,3,0,3,3,3,1,3,3,9,16
2,7,ted,great he still teaching you tell him i said hello,great still teaching tell said hello,3,0,3,3,1,3,3,3,2,3,3,10,17
2,7,skyler,i will definitely do that to be honest ted i didnt just stop by to say hello i was applying for the data entry job,definitely honest ted didnt stop say hello applying data entry job,4,1,4,4,5,4,4,4,2,4,4,18,22
2,7,ted,youre kidding you were like our goto bookkeeper,youre kidding goto bookkeeper,0,1,0,0,2,0,0,0,0,0,0,3,0
2,7,skyler,the economy you know so,economy know,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,ted,well data entry thatd be a mistake how about getting your old job back were expanding and between you and me that whole department is pretty much of a mess your work would be cut out for you but we could use your help,data entry thatd mistake getting old job back expanding whole department pretty much mess work would cut could use help,7,2,7,7,7,7,7,7,4,7,7,30,39
2,7,walter,now this is our territory right currently hello correct all right then now look at this here here here and here what does that look like to you opportunities golden ones thats what that looks like look its an entire city full of buyers now why arent we exploiting that,territory right currently hello correct right look look opportunity golden one thats look look entire city full buyer arent exploiting,2,1,2,2,1,2,2,2,4,2,2,8,14
2,7,jesse,because its not our territory,territory,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,walter,because we lack initiative,lack initiative,2,0,2,2,0,2,2,2,0,2,2,6,10
2,7,jesse,initiative,initiative,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,walter,you need to employ more dealers double triple your crew those three i met they should each have three six nine subdealers working for them exponential growth thats the key,need employ dealer double triple crew three met three six nine subdealers working exponential growth thats key,4,2,4,4,4,4,4,4,4,4,4,18,24
2,7,jesse,its not our territory man you follow me here we go rolling into these neighborhoods other crews aint going to take kindly you understand,territory man follow go rolling neighborhood crew aint going take kindly understand,4,1,4,4,4,4,4,4,2,4,4,17,22
2,7,walter,sure they wont like it but i say theyre not going to do a thing about it listen jesse the game has changed the word is out and you are a kller,sure wont say theyre going thing listen jesse game changed word kller,3,0,3,3,2,3,3,3,3,3,3,11,18
2,7,jesse,what are you talking about,talking,1,0,1,1,0,1,1,1,0,1,1,3,5
2,7,walter,apparently its all over town somebody crossed you you got angry you crushed their skull with an atm machine,apparently town somebody crossed got angry crushed skull atm machine,5,1,5,5,3,5,5,5,2,5,5,19,27
2,7,jesse,but thats not how it happened,thats happened,2,0,2,2,1,2,2,2,2,2,2,7,12
2,7,walter,who cares just as long as its our competitors who believe it and not the police,care long competitor believe police,1,1,1,1,0,1,1,1,0,1,1,4,5
2,7,jesse,my god,god,0,0,0,0,1,0,0,0,0,0,0,1,0
2,7,walter,dont you see how great this is look you are a jesse look at me you are a blowfish,dont see great look jesse look blowfish,1,1,1,1,1,1,1,1,1,1,1,5,6
2,7,jesse,what,,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,walter,a blowfish think about it small in stature not swift not cunning easy prey for predators but the blowfish has a secret wapon doesnt he what does the blowfish do jesse what does the blowfish do,blowfish think small stature swift cunning easy prey predator blowfish secret wapon doesnt blowfish jesse blowfish,5,4,5,5,2,5,5,5,5,5,5,21,30
